,,,,,,,,,,,,,,,,,,,,,,Steps,,,,,,,,,,,,,,,,,,,,,,,
948,41,53,28,45,45,42,31,30,13,3,32,35,25,24,20,25,25,30,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
948,36,39,28,45,45,43,33,28,15,2,31,37,24,25,20,25,26,26,8,7,,,,,,,,,,,,,,,,,,,,,,,,,
948,41,47,27,45,45,43,33,28,13,3,46,41,23,25,20,25,25,32,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
948,43,43,27,45,45,43,29,29,10,4,41,39,25,25,20,25,25,26,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
948,34,43,27,45,44,42,30,26,12,4,39,38,24,25,20,25,24,30,11,4,,,,,,,,,,,,,,,,,,,,,,,,,
948,38,47,27,45,45,43,31,28,10,3,38,34,25,25,20,25,24,27,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
948,39,50,25,45,45,43,32,30,17,4,41,34,24,25,20,25,26,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
948,36,43,28,45,45,43,29,27,11,3,45,37,24,25,19,24,25,30,10,6,,,,,,,,,,,,,,,,,,,,,,,,,
948,34,47,27,44,45,43,32,24,12,4,46,42,25,25,20,25,25,30,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
948,51,50,26,45,44,43,32,24,11,4,36,40,25,25,20,25,26,25,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
948,44,43,28,45,45,43,32,28,17,4,45,36,25,25,20,25,25,30,10,6,,,,,,,,,,,,,,,,,,,,,,,,,
948,34,46,27,45,45,43,31,28,12,2,33,39,24,25,20,25,25,24,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
948,37,47,26,44,45,43,32,27,15,4,34,34,23,25,20,25,25,26,10,9,,,,,,,,,,,,,,,,,,,,,,,,,
948,32,43,26,45,45,43,33,25,10,2,45,34,25,25,20,25,25,29,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
954,42,40,25,47,42,48,31,29,15,5,45,38,18,27,21,27,25,32,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
954,43,47,24,47,41,48,32,28,14,4,38,44,18,28,21,27,22,29,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
954,39,44,25,47,42,48,29,23,13,4,41,35,19,28,21,27,23,30,16,6,,,,,,,,,,,,,,,,,,,,,,,,,
954,44,42,24,47,42,48,30,28,13,5,35,37,17,28,21,27,24,31,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
954,44,43,25,47,42,48,30,30,14,4,26,37,19,27,21,27,25,26,15,8,,,,,,,,,,,,,,,,,,,,,,,,,
954,41,41,24,46,42,48,30,26,15,3,41,37,19,28,21,27,24,25,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
954,38,48,23,46,41,48,28,26,13,6,32,35,19,28,20,27,24,27,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
954,32,42,24,47,42,48,28,31,12,5,42,37,19,27,21,27,23,32,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
954,37,41,25,45,42,48,29,26,16,6,32,36,18,27,21,27,25,27,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
954,45,39,24,45,42,48,31,30,11,3,50,43,19,28,21,27,22,26,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
954,44,45,25,47,42,48,30,28,12,5,43,36,18,27,21,27,25,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
954,40,46,24,46,42,48,30,26,14,4,30,37,18,27,21,27,24,25,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
954,43,41,24,47,42,47,32,29,12,5,34,38,18,27,21,27,25,28,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
954,44,43,25,47,42,48,27,29,14,2,33,37,18,27,21,26,23,28,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
954,35,48,24,47,40,47,30,28,12,6,30,42,18,26,21,27,24,26,17,8,,,,,,,,,,,,,,,,,,,,,,,,,
954,41,45,23,46,42,47,29,29,15,3,44,38,18,26,21,27,24,28,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
954,41,51,25,47,42,47,30,30,13,5,33,35,19,27,21,27,24,29,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
954,35,38,25,47,42,48,31,31,13,4,31,37,18,28,21,27,25,25,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
954,41,45,25,46,42,48,31,30,13,4,47,41,18,27,21,27,24,31,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
954,44,41,24,47,42,48,28,29,11,5,40,40,19,28,21,27,24,26,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
954,34,41,24,47,41,47,30,25,12,6,39,38,18,28,21,27,23,29,13,4,,,,,,,,,,,,,,,,,,,,,,,,,
954,38,45,24,47,42,48,29,29,11,4,38,34,19,28,21,27,23,27,16,7,,,,,,,,,,,,,,,,,,,,,,,,,
954,39,47,22,47,42,48,30,31,17,6,41,34,19,27,21,27,25,29,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
954,35,42,25,47,42,48,27,28,11,4,45,37,18,28,20,26,24,30,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
954,33,46,25,45,42,48,30,26,12,5,46,42,19,28,21,27,24,30,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
954,51,48,23,47,41,48,30,25,12,5,36,40,19,28,21,27,25,25,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
954,44,41,25,47,42,48,31,29,16,6,45,36,19,28,21,27,25,29,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
954,34,44,24,47,42,48,31,27,13,3,34,39,19,27,21,27,24,24,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
954,37,45,23,46,42,48,30,28,14,6,35,34,17,28,21,27,24,26,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
954,31,42,24,46,42,48,31,27,9,4,44,35,19,28,21,27,24,28,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
960,43,40,25,47,42,48,31,29,15,5,45,38,18,27,21,27,25,32,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
960,43,47,24,47,41,48,32,27,14,4,38,44,18,28,21,27,22,29,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
960,39,45,25,47,42,48,29,23,13,4,41,35,19,28,21,27,22,30,16,6,,,,,,,,,,,,,,,,,,,,,,,,,
960,45,42,24,47,42,48,30,28,13,5,35,37,17,28,21,27,24,31,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
960,45,43,25,47,42,48,30,30,14,4,26,37,19,27,21,27,25,26,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
960,41,41,24,46,42,48,30,26,15,3,41,37,19,28,21,27,24,24,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
960,38,48,23,46,41,48,28,26,13,6,32,35,19,28,20,27,24,27,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
960,32,42,24,47,42,48,28,31,12,5,41,38,19,27,21,27,23,32,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
960,37,42,25,45,42,48,29,26,16,6,32,36,18,27,21,27,25,27,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
960,45,39,24,45,42,48,31,30,11,3,49,44,19,28,21,27,22,26,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
960,44,45,25,47,42,48,30,28,12,5,42,37,18,27,21,27,25,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
960,40,46,24,46,42,48,30,26,14,4,30,37,18,27,21,27,24,25,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
960,44,41,24,47,42,47,32,29,12,5,33,39,18,27,21,27,25,28,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
960,44,43,25,47,42,48,27,29,14,2,34,37,18,27,21,26,23,28,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
960,34,49,24,47,40,47,30,28,12,6,29,43,18,26,21,27,24,26,17,8,,,,,,,,,,,,,,,,,,,,,,,,,
960,42,46,23,46,42,47,29,29,15,3,43,39,18,26,21,27,24,28,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
960,41,51,25,47,42,47,30,30,12,5,33,35,19,27,21,27,24,29,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
960,34,39,25,47,42,48,31,31,13,4,31,37,18,28,21,27,25,25,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
960,40,46,25,46,42,48,31,30,13,4,46,42,18,27,21,27,24,31,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
960,43,42,24,47,42,48,28,29,11,5,40,40,19,28,21,27,24,26,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
960,34,41,24,47,41,47,29,25,12,6,40,38,18,28,21,27,23,29,13,4,,,,,,,,,,,,,,,,,,,,,,,,,
960,38,45,24,47,42,48,29,29,11,4,38,34,19,28,21,27,23,27,16,7,,,,,,,,,,,,,,,,,,,,,,,,,
960,39,46,22,47,42,48,30,31,17,6,41,34,19,27,21,27,25,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
960,34,43,25,47,42,48,27,28,11,4,45,37,18,28,20,26,24,30,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
960,34,47,25,45,42,48,30,26,12,5,45,44,19,28,21,27,24,30,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
960,51,48,23,47,41,48,30,25,12,5,37,40,19,28,21,27,25,25,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
960,44,41,25,47,42,48,31,29,16,6,47,36,19,28,21,27,25,29,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
960,34,44,24,47,42,48,31,27,13,3,33,40,19,27,21,27,24,24,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
960,36,46,23,46,42,48,30,28,14,6,35,34,17,28,21,27,24,26,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
960,30,43,24,46,42,48,31,27,9,4,45,35,19,28,21,27,24,28,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
966,42,41,25,47,42,48,31,29,15,5,44,39,18,27,21,27,25,31,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
966,43,47,24,47,41,48,32,27,14,4,38,44,18,28,21,27,22,29,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
966,39,45,25,47,42,48,29,23,13,4,41,35,19,28,21,27,22,30,16,6,,,,,,,,,,,,,,,,,,,,,,,,,
966,45,42,24,47,42,48,30,28,13,5,35,37,17,28,21,27,24,31,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
966,44,44,25,47,42,48,30,30,14,4,26,37,19,27,21,27,25,26,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
966,42,41,24,46,42,48,30,26,15,3,39,39,19,28,21,27,24,24,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
966,37,49,23,46,41,48,28,26,13,6,32,35,19,28,20,27,24,27,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
966,31,43,24,47,42,48,28,31,12,5,40,39,19,27,21,27,23,32,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
966,37,42,25,45,42,48,29,26,16,6,32,36,18,27,21,27,25,27,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
966,44,40,24,45,42,48,31,30,11,3,47,46,19,28,21,27,22,26,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
966,44,45,25,47,42,48,30,28,12,5,42,37,18,27,21,27,25,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
966,41,46,24,46,42,48,30,26,14,4,30,37,18,27,21,27,24,25,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
966,44,41,24,47,42,47,32,29,12,5,33,39,18,27,21,27,25,28,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
966,43,44,25,47,42,48,27,29,14,2,34,37,18,27,21,26,23,28,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
966,34,49,24,47,40,47,30,28,12,6,28,44,18,26,21,27,24,26,17,8,,,,,,,,,,,,,,,,,,,,,,,,,
966,40,48,23,46,42,47,29,29,15,3,43,39,18,26,21,27,24,28,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
966,40,53,25,47,42,47,30,30,12,5,33,35,19,27,21,27,24,29,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
966,35,39,25,47,42,48,31,31,13,4,31,37,18,28,21,27,25,25,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
966,40,46,25,46,42,48,31,30,13,4,46,42,18,27,21,27,24,31,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
966,43,43,24,47,42,48,27,29,11,5,40,40,19,28,21,27,24,26,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
966,32,44,24,46,41,47,29,25,12,6,40,38,18,28,21,27,23,29,13,4,,,,,,,,,,,,,,,,,,,,,,,,,
966,38,45,24,47,42,48,29,29,11,4,38,34,19,28,21,27,23,27,16,7,,,,,,,,,,,,,,,,,,,,,,,,,
966,41,46,22,47,42,48,30,31,17,6,42,34,19,27,21,27,25,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
966,34,43,25,47,42,48,27,28,11,4,44,38,18,28,20,26,24,30,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
966,33,48,25,45,42,48,30,26,12,5,45,44,19,28,21,27,24,30,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
966,52,48,23,47,41,48,30,25,12,5,38,40,19,28,21,27,25,25,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
966,42,43,25,47,42,48,31,28,16,6,46,37,19,28,21,27,25,29,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
966,34,44,24,47,42,48,31,27,13,3,32,41,19,27,21,27,24,24,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
966,36,46,23,46,42,48,30,27,14,6,34,35,17,28,21,27,24,26,10,9,,,,,,,,,,,,,,,,,,,,,,,,,
966,30,43,24,46,42,48,31,27,9,4,45,35,19,28,21,27,24,28,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
972,42,41,25,47,42,48,31,29,15,5,44,39,18,27,21,27,25,31,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
972,43,47,24,47,41,48,32,27,14,4,39,44,18,28,21,27,22,29,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
972,39,45,25,47,42,48,29,23,13,4,41,35,19,28,21,27,22,29,16,6,,,,,,,,,,,,,,,,,,,,,,,,,
972,46,42,24,47,42,48,30,28,13,5,34,38,17,28,21,27,24,31,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
972,44,44,25,47,42,48,30,30,14,4,26,37,19,27,21,27,25,26,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
972,42,41,24,46,42,48,30,26,15,3,39,38,19,28,21,27,24,24,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
972,37,49,23,46,41,48,28,26,13,6,32,35,19,28,20,27,24,27,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
972,31,43,24,47,42,48,28,31,12,5,40,39,19,27,21,27,23,32,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
972,37,42,25,45,42,48,29,26,16,6,32,36,18,27,21,27,25,27,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
972,45,40,24,45,42,48,31,30,11,3,46,47,19,28,21,27,22,26,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
972,42,47,25,47,42,48,29,28,12,5,42,37,18,27,21,27,25,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
972,40,47,24,46,42,48,30,26,14,4,30,37,18,27,21,27,24,25,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
972,43,42,24,47,42,47,32,29,12,5,33,39,18,27,21,27,25,28,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
972,42,45,25,47,42,48,27,29,14,2,34,37,18,27,21,26,23,28,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
972,34,49,24,47,40,47,30,28,12,5,28,44,18,26,21,27,24,26,17,8,,,,,,,,,,,,,,,,,,,,,,,,,
972,40,48,23,46,42,47,29,29,15,3,42,40,18,26,21,27,24,28,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
972,39,54,25,47,42,47,30,30,12,5,32,36,19,27,21,27,24,29,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
972,34,40,25,47,42,48,31,31,13,4,30,38,18,28,21,27,25,25,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
972,39,47,25,46,42,48,31,30,13,4,46,43,18,27,21,27,24,31,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
972,43,43,24,47,42,48,27,29,11,5,41,39,19,28,21,27,24,26,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
972,33,44,24,46,41,47,29,25,12,6,41,38,18,28,21,27,23,29,13,4,,,,,,,,,,,,,,,,,,,,,,,,,
972,38,45,24,47,42,48,29,29,11,3,38,34,19,28,21,27,23,27,16,7,,,,,,,,,,,,,,,,,,,,,,,,,
972,41,47,22,47,42,48,30,31,17,6,42,34,19,27,21,27,25,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
972,34,43,25,47,42,48,27,28,11,4,44,38,18,28,20,26,23,30,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
972,33,48,25,45,42,48,30,26,12,5,46,44,19,28,21,27,24,30,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
972,52,48,23,47,41,48,30,25,12,5,38,40,19,28,21,27,25,25,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
972,42,43,25,47,42,48,31,28,16,6,46,37,19,28,21,27,25,29,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
972,34,44,24,47,42,48,31,27,13,3,31,42,19,27,21,27,24,24,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
972,37,46,23,46,42,48,30,27,14,6,33,36,17,28,21,27,24,26,10,9,,,,,,,,,,,,,,,,,,,,,,,,,
972,29,44,24,46,42,48,31,27,9,4,45,35,19,28,21,27,24,28,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
978,41,42,25,47,42,48,31,29,15,5,43,40,18,27,21,27,24,31,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
978,43,47,24,47,41,48,32,27,14,4,39,44,18,28,21,27,22,29,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
978,39,45,25,47,42,48,29,23,13,4,41,35,19,28,21,27,22,29,16,6,,,,,,,,,,,,,,,,,,,,,,,,,
978,47,42,24,47,42,48,30,28,13,5,34,38,17,28,21,27,24,31,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
978,43,45,25,47,42,48,30,30,14,4,26,37,19,27,21,27,25,26,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
978,42,41,24,46,42,48,30,26,15,3,39,38,19,28,21,27,24,24,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
978,37,49,23,46,41,48,28,26,13,6,32,35,19,28,20,27,24,27,12,7,,,,,,,,,,,,,,,,,,,,,,,,,
978,31,43,24,47,42,48,28,31,12,5,39,40,19,27,21,27,23,32,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
978,35,44,25,45,42,48,29,26,16,6,32,36,18,27,21,27,25,27,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
978,44,41,24,45,42,48,31,30,11,3,43,50,19,28,21,27,22,26,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
978,42,47,25,47,42,48,29,28,12,5,42,37,18,27,21,27,25,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
978,40,47,24,46,42,48,30,26,14,4,28,39,18,27,21,27,24,25,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
978,43,42,24,47,42,47,32,29,12,5,34,39,18,27,21,27,25,28,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
978,43,45,25,47,42,48,27,29,14,2,35,37,18,27,21,26,23,28,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
978,35,49,24,47,40,47,30,28,12,5,28,44,18,26,21,27,24,26,17,8,,,,,,,,,,,,,,,,,,,,,,,,,
978,40,48,23,46,42,47,29,29,15,3,40,42,18,26,21,27,24,28,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
978,39,54,25,47,42,47,30,30,12,5,32,36,19,27,21,27,24,29,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
978,33,41,25,47,42,48,31,31,13,4,30,38,18,28,21,27,25,25,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
978,41,47,25,46,42,48,31,30,13,4,45,44,18,27,21,27,24,31,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
978,43,43,24,47,42,48,27,29,11,5,40,41,19,28,21,27,24,26,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
978,33,44,24,46,41,47,29,25,12,6,41,38,18,28,21,27,23,29,13,4,,,,,,,,,,,,,,,,,,,,,,,,,
978,37,46,24,47,42,48,29,29,11,3,39,34,19,28,21,27,23,27,16,7,,,,,,,,,,,,,,,,,,,,,,,,,
978,41,47,22,47,42,48,30,31,17,6,41,35,19,27,21,27,25,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
978,34,43,25,47,42,48,27,28,11,4,43,39,18,28,20,26,23,30,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
978,34,48,25,45,42,48,30,26,12,5,45,45,19,28,21,27,24,30,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
978,52,48,23,47,41,48,30,24,12,5,37,41,19,28,21,27,25,25,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
978,41,44,25,47,42,48,31,28,16,6,46,37,19,28,21,27,25,29,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
978,34,44,24,47,42,48,31,27,13,3,31,42,19,27,21,27,24,24,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
978,37,46,23,46,42,48,30,27,14,6,33,36,17,28,21,27,24,26,10,9,,,,,,,,,,,,,,,,,,,,,,,,,
978,29,44,24,46,42,48,31,27,9,4,45,35,19,28,21,27,24,28,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
984,41,42,25,47,42,48,31,28,15,5,42,41,18,27,21,27,24,31,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
984,44,47,24,47,41,48,32,27,14,4,39,44,18,28,21,27,22,29,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
984,39,45,25,47,42,48,29,23,13,4,41,35,19,28,21,27,22,29,16,6,,,,,,,,,,,,,,,,,,,,,,,,,
984,46,43,24,47,42,48,30,28,13,5,35,38,17,28,21,27,24,31,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
984,43,45,25,47,42,48,30,30,14,4,26,37,19,27,21,27,25,26,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
984,42,41,24,46,42,48,30,26,15,3,39,38,19,28,21,27,24,24,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
984,37,49,23,46,41,48,28,26,13,6,33,35,19,28,20,27,24,27,12,7,,,,,,,,,,,,,,,,,,,,,,,,,
984,31,43,24,47,42,48,28,31,12,5,40,40,19,27,21,27,23,32,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
984,35,44,25,45,42,48,29,26,16,6,31,37,18,27,21,27,25,26,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
984,42,43,24,45,42,48,31,29,11,3,41,52,19,28,21,27,22,26,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
984,42,47,25,47,42,48,29,28,12,5,42,37,18,27,21,27,25,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
984,39,48,24,46,42,48,30,26,14,4,28,39,18,27,21,27,24,25,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
984,42,43,24,47,42,47,32,29,12,5,33,40,18,27,21,27,25,28,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
984,43,45,25,47,42,48,27,29,14,2,35,37,18,27,21,26,23,28,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
984,35,49,24,47,40,47,30,28,12,5,27,45,18,26,21,27,24,26,17,8,,,,,,,,,,,,,,,,,,,,,,,,,
984,39,49,23,46,42,47,29,29,15,3,40,43,18,26,21,27,24,28,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
984,39,54,25,47,42,47,30,30,12,5,34,36,19,27,21,27,24,29,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
984,34,41,25,47,42,48,31,31,13,4,31,38,18,28,21,27,25,25,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
984,40,48,25,46,42,48,31,30,13,4,45,44,18,27,21,27,24,31,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
984,43,43,24,47,42,48,27,29,11,5,41,41,19,28,21,27,24,26,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
984,33,44,24,46,41,47,29,25,12,6,41,38,18,28,21,27,23,29,13,4,,,,,,,,,,,,,,,,,,,,,,,,,
984,37,46,24,47,42,48,29,29,11,3,39,34,19,28,21,27,23,27,16,7,,,,,,,,,,,,,,,,,,,,,,,,,
984,40,48,22,47,42,48,30,31,17,6,39,37,19,27,21,27,25,28,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
984,34,43,25,47,42,48,27,28,11,4,42,39,18,28,20,26,23,30,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
984,34,48,25,45,42,48,30,26,12,5,45,45,19,28,21,27,24,30,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
984,52,48,23,47,41,48,30,24,12,5,37,41,19,28,21,27,25,25,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
984,41,44,25,47,42,48,31,28,16,6,47,37,19,28,21,27,25,29,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
984,33,45,24,47,42,48,31,27,13,3,31,41,19,27,21,27,24,24,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
984,38,46,23,46,42,48,30,27,14,6,33,36,17,28,21,27,24,26,10,9,,,,,,,,,,,,,,,,,,,,,,,,,
984,29,44,24,46,42,48,30,27,9,4,44,36,19,28,21,27,24,28,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
990,41,42,25,47,42,48,31,28,15,5,43,41,18,27,21,27,24,31,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
990,44,47,24,47,41,48,32,27,14,4,40,44,18,28,21,27,22,29,14,8,,,,,,,,,,,,,,,,,,,,,,,,,
990,38,46,25,47,42,48,29,23,13,4,41,35,19,28,21,27,22,29,16,6,,,,,,,,,,,,,,,,,,,,,,,,,
990,46,43,24,47,42,48,30,27,13,5,37,38,17,28,21,27,24,31,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
990,42,46,25,47,42,48,28,30,14,4,26,37,19,27,21,27,25,26,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
990,43,41,24,46,42,48,30,26,15,3,39,38,19,28,21,27,24,24,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
990,37,49,23,46,41,48,28,26,13,6,33,35,19,28,20,27,24,27,12,7,,,,,,,,,,,,,,,,,,,,,,,,,
990,31,43,24,47,42,48,28,30,12,5,40,40,19,27,21,27,23,32,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
990,35,44,25,45,42,48,29,26,16,6,31,37,18,27,21,27,25,26,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
990,43,43,24,45,42,48,31,29,11,3,41,52,19,28,21,27,22,26,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
990,42,47,25,47,42,48,29,28,12,5,42,37,18,27,21,27,25,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
990,39,48,24,46,42,48,30,26,14,4,29,39,18,27,21,27,24,25,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
990,42,43,24,47,42,47,32,29,12,5,32,41,18,27,21,27,25,28,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
990,43,45,25,47,42,48,27,29,14,2,35,37,18,27,21,26,22,28,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
